Tỉnh/File,Địa chỉ CŨ,Địa chỉ MỚI,Trạng thái
hai-phong-sap-nhap,phường Việt Hòa,phường Việt Hòa,✅ Toàn bộ
hai-phong-sap-nhap,xã Cao An,phường Việt Hòa,✅ Toàn bộ
hai-phong-sap-nhap,phường Tứ Minh vàthị trấn Lai Cách,phường Việt Hòa,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,phường Cẩm Thượng,phường Thành Đông,✅ Toàn bộ
hai-phong-sap-nhap,Bình Hàn,phường Thành Đông,✅ Toàn bộ
hai-phong-sap-nhap,Nguyễn Trãi,phường Thành Đông,✅ Toàn bộ
hai-phong-sap-nhap,xã An Thượng,phường Thành Đông,✅ Toàn bộ
hai-phong-sap-nhap,phường Nam Đồng,phường Nam Đồng,✅ Toàn bộ
hai-phong-sap-nhap,xã Tiền Tiến,phường Nam Đồng,✅ Toàn bộ
hai-phong-sap-nhap,phường Hải Tân,phường Tân Hưng,✅ Toàn bộ
hai-phong-sap-nhap,phườngTân Hưng,phường Tân Hưng,✅ Toàn bộ
hai-phong-sap-nhap,xã Ngọc Sơn,phường Tân Hưng,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của phường Trần Phú sau khi sắp xếp theo quy định tại khoản 26 Điều này,phường Tân Hưng,✅ Toàn bộ
hai-phong-sap-nhap,phường Thạch Khôi,phường Thạch Khôi,✅ Toàn bộ
hai-phong-sap-nhap,xã Gia Xuyên,phường Thạch Khôi,✅ Toàn bộ
hai-phong-sap-nhap,xãLiên Hồng,phường Thạch Khôi,✅ Toàn bộ
hai-phong-sap-nhap,xã Thống Nhất,phường Thạch Khôi,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Cẩm Đoài,phường Tứ Minh,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của phường Tứ Minh,phường Tứ Minh,✅ Toàn bộ
hai-phong-sap-nhap,thị trấn Lai Cáchsau khi sắp xếp theo quy định tại khoản 27 Điều này,phường Tứ Minh,✅ Toàn bộ
hai-phong-sap-nhap,phường Ái Quốc,phường Ái Quốc,✅ Toàn bộ
hai-phong-sap-nhap,xã Quyết Thắng,phường Ái Quốc,✅ Toàn bộ
hai-phong-sap-nhap,xã Hồng Lạc,phường Ái Quốc,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,phường Sao Đỏ,phường Chu Văn An,✅ Toàn bộ
hai-phong-sap-nhap,Văn An,phường Chu Văn An,✅ Toàn bộ
hai-phong-sap-nhap,Chí Minh,phường Chu Văn An,✅ Toàn bộ
hai-phong-sap-nhap,Thái Học,phường Chu Văn An,✅ Toàn bộ
hai-phong-sap-nhap,phường Cộng Hòa,phường Chu Văn An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,một phần diện tích tự nhiên của phường Văn Đức,phường Chu Văn An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,phường Phả Lại,phườngChí Linh,✅ Toàn bộ
hai-phong-sap-nhap,phườngCổ Thành,phườngChí Linh,✅ Toàn bộ
hai-phong-sap-nhap,xã Nhân Huệ,phườngChí Linh,✅ Toàn bộ
hai-phong-sap-nhap,phường Bến Tắm,phường Nguyễn Trãi,✅ Toàn bộ
hai-phong-sap-nhap,xã Bắc An,phường Nguyễn Trãi,✅ Toàn bộ
hai-phong-sap-nhap,xã Hoàng Hoa Thám,phường Nguyễn Trãi,✅ Toàn bộ
hai-phong-sap-nhap,phường Hoàng Tân,phường Trần Nhân Tông,✅ Toàn bộ
hai-phong-sap-nhap,phường Hoàng Tiến,phường Trần Nhân Tông,✅ Toàn bộ
hai-phong-sap-nhap,phường Văn Đức,phường Trần Nhân Tông,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,phường An Lưu,phường Kinh Môn,✅ Toàn bộ
hai-phong-sap-nhap,Hiệp An vàLong Xuyên,phường Kinh Môn,✅ Toàn bộ
hai-phong-sap-nhap,phường An Phụ,phường Trần Liễu,✅ Toàn bộ
hai-phong-sap-nhap,xãHiệp Hòa,phường Trần Liễu,✅ Toàn bộ
hai-phong-sap-nhap,xã Thượng Quận,phường Trần Liễu,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,phường Phạm Thái,phường Phạm Sư Mạnh,✅ Toàn bộ
hai-phong-sap-nhap,An Sinh,phường Phạm Sư Mạnh,✅ Toàn bộ
hai-phong-sap-nhap,Hiệp Sơn,phường Phạm Sư Mạnh,✅ Toàn bộ
hai-phong-sap-nhap,xã An Thái,xã An Hưng,✅ Toàn bộ
hai-phong-sap-nhap,An Thọ,xã An Hưng,✅ Toàn bộ
hai-phong-sap-nhap,Chiến Thắng,xã An Hưng,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Viên,xã An Khánh,✅ Toàn bộ
hai-phong-sap-nhap,xãMỹ Đức,xã An Khánh,✅ Toàn bộ
hai-phong-sap-nhap,xã Thái Sơn,xã An Khánh,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Bát Trang,xã An Trường,✅ Toàn bộ
hai-phong-sap-nhap,Trường Thọ,xã An Trường,✅ Toàn bộ
hai-phong-sap-nhap,Trường Thành,xã An Trường,✅ Toàn bộ
hai-phong-sap-nhap,thị trấn An Lão,xã An Lão,✅ Toàn bộ
hai-phong-sap-nhap,xã An Thắng,xã An Lão,✅ Toàn bộ
hai-phong-sap-nhap,Tân Dân,xã An Lão,✅ Toàn bộ
hai-phong-sap-nhap,An Tiến,xã An Lão,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của thị trấn Trường Sơn sau khi sắp xếp theo quy định tại khoản 17 Điều này,xã An Lão,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Thái Sơn sau khi sắp xếp theo quy định tại khoản 47 Điều này,xã An Lão,✅ Toàn bộ
hai-phong-sap-nhap,thị trấn Núi Đối,xã Kiến Thụy,✅ Toàn bộ
hai-phong-sap-nhap,xãThanh Sơn (huyện Kiến Thụy),xã Kiến Thụy,✅ Toàn bộ
hai-phong-sap-nhap,Thuận Thiên,xã Kiến Thụy,✅ Toàn bộ
hai-phong-sap-nhap,Hữu Bằng,xã Kiến Thụy,✅ Toàn bộ
hai-phong-sap-nhap,xã Kiến Hưng,xã Kiến Thụy,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Minh Tân (huyện Kiến Thụy),xã Kiến Minh,✅ Toàn bộ
hai-phong-sap-nhap,Đại Đồng,xã Kiến Minh,✅ Toàn bộ
hai-phong-sap-nhap,Đông Phương,xã Kiến Minh,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Phongvà xã Đại Hợp (huyện Kiến Thụy),xã Kiến Hải,✅ Toàn bộ
hai-phong-sap-nhap,xã Tú Sơn,xã Kiến Hải,✅ Toàn bộ
hai-phong-sap-nhap,xã Đoàn Xá,xã Kiến Hải,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Tân Trào (huyện Kiến Thụy),xã Kiến Hưng,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Kiến Hưng sau khi sắp xếp theo quy định tại khoản 51 Điều nàyvà phần còn lại của xã Đoàn Xá sau khi sắp xếp theo quy định tại khoản 53 Điều này,xã Kiến Hưng,✅ Toàn bộ
hai-phong-sap-nhap,xã Ngũ Phúc (huyện Kiến Thụy),xã Nghi Dương,✅ Toàn bộ
hai-phong-sap-nhap,Kiến Quốc,xã Nghi Dương,✅ Toàn bộ
hai-phong-sap-nhap,Du Lễ,xã Nghi Dương,✅ Toàn bộ
hai-phong-sap-nhap,xã Đại Thắng,xã Quyết Thắng,✅ Toàn bộ
hai-phong-sap-nhap,Tiên Cường,xã Quyết Thắng,✅ Toàn bộ
hai-phong-sap-nhap,Tự Cường,xã Quyết Thắng,✅ Toàn bộ
hai-phong-sap-nhap,thị trấn Tiên Lãng,xã Tiên Lãng,✅ Toàn bộ
hai-phong-sap-nhap,xã Quyết Tiến,xã Tiên Lãng,✅ Toàn bộ
hai-phong-sap-nhap,Tiên Thanh,xã Tiên Lãng,✅ Toàn bộ
hai-phong-sap-nhap,Khởi Nghĩa,xã Tiên Lãng,✅ Toàn bộ
hai-phong-sap-nhap,xã Cấp Tiến,xã Tân Minh,✅ Toàn bộ
hai-phong-sap-nhap,Kiến Thiết,xã Tân Minh,✅ Toàn bộ
hai-phong-sap-nhap,Đoàn Lập,xã Tân Minh,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Minh,xã Tân Minh,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Tiên Thắng,xã Tiên Minh,✅ Toàn bộ
hai-phong-sap-nhap,xã Tiên Minh,xã Tiên Minh,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Tân Minh sau khi sắp xếp theo quy định tại khoản 58 Điều này,xã Tiên Minh,✅ Toàn bộ
hai-phong-sap-nhap,xã Nam Hưng (huyện Tiên Lãng),xã Chấn Hưng,✅ Toàn bộ
hai-phong-sap-nhap,Bắc Hưng,xã Chấn Hưng,✅ Toàn bộ
hai-phong-sap-nhap,Đông Hưng,xã Chấn Hưng,✅ Toàn bộ
hai-phong-sap-nhap,Tây Hưng,xã Chấn Hưng,✅ Toàn bộ
hai-phong-sap-nhap,xã Trấn Dương,xã Nguyễn Bỉnh Khiêm,✅ Toàn bộ
hai-phong-sap-nhap,Hòa Bình,xã Nguyễn Bỉnh Khiêm,✅ Toàn bộ
hai-phong-sap-nhap,Lý Học,xã Nguyễn Bỉnh Khiêm,✅ Toàn bộ
hai-phong-sap-nhap,xã Tam Cường,xã Vĩnh Am,✅ Toàn bộ
hai-phong-sap-nhap,Cao Minh,xã Vĩnh Am,✅ Toàn bộ
hai-phong-sap-nhap,Liên Am,xã Vĩnh Am,✅ Toàn bộ
hai-phong-sap-nhap,xã Tiền Phong,xã Vĩnh Hải,✅ Toàn bộ
hai-phong-sap-nhap,xã Vĩnh Hải,xã Vĩnh Hải,✅ Toàn bộ
hai-phong-sap-nhap,xã Thắng Thủy,xã Vĩnh Thịnh,✅ Toàn bộ
hai-phong-sap-nhap,Trung Lập,xã Vĩnh Thịnh,✅ Toàn bộ
hai-phong-sap-nhap,Việt Tiến,xã Vĩnh Thịnh,✅ Toàn bộ
hai-phong-sap-nhap,xã Vĩnh An,xã Vĩnh Thuận,✅ Toàn bộ
hai-phong-sap-nhap,Giang Biên,xã Vĩnh Thuận,✅ Toàn bộ
hai-phong-sap-nhap,Dũng Tiến,xã Vĩnh Thuận,✅ Toàn bộ
hai-phong-sap-nhap,xã Ninh Sơn,xã Việt Khê,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Liên Xuân sau khi sắp xếp theo quy định tại khoản 6 Điều này,xã Việt Khê,✅ Toàn bộ
hai-phong-sap-nhap,xã Cộng Hòa,xã Nam An Phụ,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,cácxã Nam Hưng (huyện Nam Sách),xã Hợp Tiến,✅ Toàn bộ
hai-phong-sap-nhap,Nam Tân,xã Hợp Tiến,✅ Toàn bộ
hai-phong-sap-nhap,Hợp Tiến,xã Hợp Tiến,✅ Toàn bộ
hai-phong-sap-nhap,xã An Bình,xã An Phú,✅ Toàn bộ
hai-phong-sap-nhap,xã An Phú,xã An Phú,✅ Toàn bộ
hai-phong-sap-nhap,xã Cộng Hòa sau khi sắp xếp theo quy định tại khoản 70 Điều này,xã An Phú,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Tân An,xã Hà Tây,✅ Toàn bộ
hai-phong-sap-nhap,xãAn Phượng,xã Hà Tây,✅ Toàn bộ
hai-phong-sap-nhap,xã Thanh Hải,xã Hà Tây,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Tân Việt (huyện Thanh Hà),xã Hà Bắc,✅ Toàn bộ
hai-phong-sap-nhap,xã Cẩm Việtvà phần còn lại của xã Hồng Lạc sau khi sắp xếp theo quy định tại khoản 33 Điều này,xã Hà Bắc,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Thanh Xuân,xã Hà Nam,✅ Toàn bộ
hai-phong-sap-nhap,Liên Mạc,xã Hà Nam,✅ Toàn bộ
hai-phong-sap-nhap,Thanh Lang,xã Hà Nam,✅ Toàn bộ
hai-phong-sap-nhap,xã Thanh An,xã Hà Nam,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,một phần diện tích tự nhiên của xã Hòa Bình,xã Hà Nam,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Thanh Hồng,xã Hà Đông,✅ Toàn bộ
hai-phong-sap-nhap,Vĩnh Cường,xã Hà Đông,✅ Toàn bộ
hai-phong-sap-nhap,Thanh Quang,xã Hà Đông,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Trường,xã Mao Điền,✅ Toàn bộ
hai-phong-sap-nhap,xã Cẩm Đông,xã Mao Điền,✅ Toàn bộ
hai-phong-sap-nhap,xã Phúc Điền,xã Mao Điền,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,thị trấn Cẩm Giang,xã Cẩm Giang,✅ Toàn bộ
hai-phong-sap-nhap,xã Định Sơn vàxã Cẩm Hoàng,xã Cẩm Giang,✅ Toàn bộ
hai-phong-sap-nhap,xã Đức Chính,xã Tuệ Tĩnh,✅ Toàn bộ
hai-phong-sap-nhap,Cẩm Vũ,xã Tuệ Tĩnh,✅ Toàn bộ
hai-phong-sap-nhap,Cẩm Văn,xã Tuệ Tĩnh,✅ Toàn bộ
hai-phong-sap-nhap,xã Vĩnh Hồng,xã Kẻ Sặt,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Thúc Kháng,xã Đường An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Thái Minh,xã Đường An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Tân Hồng,xã Đường An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Thái Dương,xã Đường An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,một phần diện tích tự nhiên của xã Thái Hòa,xã Đường An,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Bình Xuyên (huyện Bình Giang),xã Thượng Hồng,✅ Toàn bộ
hai-phong-sap-nhap,xã Thanh Tùng,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Đoàn Tùng,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,phần còn lại củacác xã Thúc Kháng,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Thái Minh,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Tân Hồng,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Thái Dương,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,Thái Hòa sau khi sắp xếp theo quy định tại khoản 87 Điều này,xã Thượng Hồng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Gia Tiến,xã Gia Lộc,✅ Toàn bộ
hai-phong-sap-nhap,thị trấn Gia Lộc,xã Gia Lộc,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Gia Phúc,xã Gia Lộc,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Yết Kiêu,xã Gia Lộc,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,một phần diện tích tự nhiên của xã Lê Lợi (huyện Gia Lộc),xã Gia Lộc,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Thống Nhất sau khi sắp xếp theo quy định tại khoản 31 Điều này,xã Yết Kiêu,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Lê Lợi(huyện Gia Lộc),xã Yết Kiêu,✅ Toàn bộ
hai-phong-sap-nhap,xã Yết Kiêu sau khi sắp xếp theo quy định tại khoản 89 Điều này,xã Yết Kiêu,✅ Toàn bộ
hai-phong-sap-nhap,xã Toàn Thắng,xã Gia Phúc,✅ Toàn bộ
hai-phong-sap-nhap,Hoàng Diệu,xã Gia Phúc,✅ Toàn bộ
hai-phong-sap-nhap,Hồng Hưng,xã Gia Phúc,✅ Toàn bộ
hai-phong-sap-nhap,xã Thống Kênh,xã Trường Tân,✅ Toàn bộ
hai-phong-sap-nhap,Đoàn Thượng,xã Trường Tân,✅ Toàn bộ
hai-phong-sap-nhap,Quang Đức sau khi sắp xếp theo quy định tại khoản 91 Điều này,xã Trường Tân,✅ Toàn bộ
hai-phong-sap-nhap,xã Đại Hợp (huyện Tứ Kỳ),xã Tân Kỳ,✅ Toàn bộ
hai-phong-sap-nhap,Tân Kỳ,xã Tân Kỳ,✅ Toàn bộ
hai-phong-sap-nhap,Dân An,xã Tân Kỳ,✅ Toàn bộ
hai-phong-sap-nhap,Kỳ Sơn,xã Tân Kỳ,✅ Toàn bộ
hai-phong-sap-nhap,xã Hưng Đạo (huyện Tứ Kỳ),xã Tân Kỳ,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã An Thanh,xã Chí Minh,✅ Toàn bộ
hai-phong-sap-nhap,Văn Tố,xã Chí Minh,✅ Toàn bộ
hai-phong-sap-nhap,Chí Minh,xã Chí Minh,✅ Toàn bộ
hai-phong-sap-nhap,xã Tiên Động,xã Lạc Phượng,⚠️ Một phần (Cần check)
hai-phong-sap-nhap,xã Hà Kỳ,xã Nguyên Giáp,✅ Toàn bộ
hai-phong-sap-nhap,Nguyên Giáp,xã Nguyên Giáp,✅ Toàn bộ
hai-phong-sap-nhap,Hà Thanh,xã Nguyên Giáp,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Tiên Động sau khi sắp xếp theo quy định tại khoản 97 Điều này,xã Nguyên Giáp,✅ Toàn bộ
hai-phong-sap-nhap,thị trấn Ninh Giang vàcác xã Vĩnh Hòa (huyện Ninh Giang),xã Ninh Giang,✅ Toàn bộ
hai-phong-sap-nhap,Hồng Dụ,xã Ninh Giang,✅ Toàn bộ
hai-phong-sap-nhap,Hiệp Lực,xã Ninh Giang,✅ Toàn bộ
hai-phong-sap-nhap,xã Ứng Hòe,xã Vĩnh Lại,✅ Toàn bộ
hai-phong-sap-nhap,Tân Hương,xã Vĩnh Lại,✅ Toàn bộ
hai-phong-sap-nhap,Nghĩa An,xã Vĩnh Lại,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Phong (huyện Ninh Giang),xã Tân An,✅ Toàn bộ
hai-phong-sap-nhap,An Đức,xã Tân An,✅ Toàn bộ
hai-phong-sap-nhap,Đức Phúc,xã Tân An,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Quang,xã Hồng Châu,✅ Toàn bộ
hai-phong-sap-nhap,Văn Hội,xã Hồng Châu,✅ Toàn bộ
hai-phong-sap-nhap,Hưng Long,xã Hồng Châu,✅ Toàn bộ
hai-phong-sap-nhap,xã Cao Thắng,xã Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Ngũ Hùng,xã Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Tứ Cường,xã Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của thị trấn Thanh Miện sau khi sắp xếp theo quy định tại khoản 92 Điều này,xã Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,xã Hồng Quang,xã Bắc Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Lam Sơn,xã Bắc Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Lê Hồng,xã Bắc Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,xã Tân Trào (huyện Thanh Miện),xã Hải Hưng,✅ Toàn bộ
hai-phong-sap-nhap,Ngô Quyền,xã Hải Hưng,✅ Toàn bộ
hai-phong-sap-nhap,Đoàn Kết,xã Hải Hưng,✅ Toàn bộ
hai-phong-sap-nhap,xã Phạm Kha,xã Nguyễn Lương Bằng,✅ Toàn bộ
hai-phong-sap-nhap,xã Nhân Quyền,xã Nguyễn Lương Bằng,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Thanh Tùng,xã Nguyễn Lương Bằng,✅ Toàn bộ
hai-phong-sap-nhap,xã Đoàn Tùng sau khi sắp xếp theo quy định tại khoản 88 Điều này,xã Nguyễn Lương Bằng,✅ Toàn bộ
hai-phong-sap-nhap,xã Hồng Phong(huyện Thanh Miện),xã Nam Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Thanh Giang,xã Nam Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Chi Lăng Bắc,xã Nam Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,Chi Lăng Nam,xã Nam Thanh Miện,✅ Toàn bộ
hai-phong-sap-nhap,xã Lai Khê,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại củaxã Vũ Dũng,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,xã Tuấn Việtsau khi sắp xếp theo quy định tại khoản 70 Điều này,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Cộng Hoà sau khi sắp xếp theo quy định tại khoản 70,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,khoản 75 Điều này,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Thanh An sau khi sắp xếp theo quy định tại khoản 79 Điều này,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,phần còn lại của xã Cẩm Việt sau khi sắp xếp theo quy định tại khoản 78 Điều này,xã Lai Khê,✅ Toàn bộ
hai-phong-sap-nhap,xã Ngũ Phúc(huyện Kim Thành),xã An Thành,✅ Toàn bộ
hai-phong-sap-nhap,Kim Tân,xã An Thành,✅ Toàn bộ
hai-phong-sap-nhap,Kim Đính,xã An Thành,✅ Toàn bộ
quang-tri-2025,xã Quảng Hòa,xã Nam Gianh,✅ Toàn bộ
quang-tri-2025,Quảng Lộc,xã Nam Gianh,✅ Toàn bộ
quang-tri-2025,Quảng Văn,xã Nam Gianh,✅ Toàn bộ
quang-tri-2025,Quảng Minh,xã Nam Gianh,✅ Toàn bộ
quang-tri-2025,xã Quảng Tân,xã Nam Ba Đồn,✅ Toàn bộ
quang-tri-2025,Quảng Trung,xã Nam Ba Đồn,✅ Toàn bộ
quang-tri-2025,Quảng Tiên,xã Nam Ba Đồn,✅ Toàn bộ
quang-tri-2025,Quảng Sơn,xã Nam Ba Đồn,✅ Toàn bộ
quang-tri-2025,Quảng Thủy,xã Nam Ba Đồn,✅ Toàn bộ
quang-tri-2025,xã Hóa Sơn,xã Kim Điền,✅ Toàn bộ
quang-tri-2025,xã Hóa Hợp,xã Kim Điền,✅ Toàn bộ
quang-tri-2025,xã Thượng Hóa,xã Kim Phú,✅ Toàn bộ
quang-tri-2025,Trung Hóa,xã Kim Phú,✅ Toàn bộ
quang-tri-2025,Minh Hóa,xã Kim Phú,✅ Toàn bộ
quang-tri-2025,Tân Hóa,xã Kim Phú,✅ Toàn bộ
quang-tri-2025,xã Phù Cảnh,xã Tân Gianh,✅ Toàn bộ
quang-tri-2025,Liên Trường,xã Tân Gianh,✅ Toàn bộ
quang-tri-2025,Quảng Thanh,xã Tân Gianh,✅ Toàn bộ
quang-tri-2025,xã Quảng Lưu,xã Trung Thuần,✅ Toàn bộ
quang-tri-2025,Quảng Thạch,xã Trung Thuần,✅ Toàn bộ
quang-tri-2025,Quảng Tiến,xã Trung Thuần,✅ Toàn bộ
quang-tri-2025,xã Quảng Phương,xã Quảng Trạch,✅ Toàn bộ
quang-tri-2025,Quảng Xuân,xã Quảng Trạch,✅ Toàn bộ
quang-tri-2025,Quảng Hưng,xã Quảng Trạch,✅ Toàn bộ
quang-tri-2025,xã Quảng Châu,xã Hòa Trạch,✅ Toàn bộ
quang-tri-2025,Quảng Tùng,xã Hòa Trạch,✅ Toàn bộ
quang-tri-2025,Cảnh Dương,xã Hòa Trạch,✅ Toàn bộ
quang-tri-2025,xã Quảng Đông,xã Phú Trạch,✅ Toàn bộ
quang-tri-2025,Quảng Phú,xã Phú Trạch,✅ Toàn bộ
quang-tri-2025,Quảng Kim,xã Phú Trạch,✅ Toàn bộ
quang-tri-2025,Quảng Hợp,xã Phú Trạch,✅ Toàn bộ
quang-tri-2025,xã Tân Trạch,xã Thượng Trạch,✅ Toàn bộ
quang-tri-2025,xã Thượng Trạch,xã Thượng Trạch,✅ Toàn bộ
quang-tri-2025,thị trấn Phong Nha và,xã Phong Nha,✅ Toàn bộ
quang-tri-2025,xã Lâm Trạch,xã Phong Nha,✅ Toàn bộ
quang-tri-2025,Xuân Trạch,xã Phong Nha,✅ Toàn bộ
quang-tri-2025,Phúc Trạch,xã Phong Nha,✅ Toàn bộ
quang-tri-2025,xã Thanh Trạch,xã Bắc Trạch,✅ Toàn bộ
quang-tri-2025,Hạ Mỹ,xã Bắc Trạch,✅ Toàn bộ
quang-tri-2025,Liên Trạch,xã Bắc Trạch,✅ Toàn bộ
quang-tri-2025,Bắc Trạch,xã Bắc Trạch,✅ Toàn bộ
quang-tri-2025,xã Hải Phú (huyện Bố Trạch),xã Đông Trạch,✅ Toàn bộ
quang-tri-2025,Sơn Lộc,xã Đông Trạch,✅ Toàn bộ
quang-tri-2025,Đức Trạch,xã Đông Trạch,✅ Toàn bộ
quang-tri-2025,Đồng Trạch,xã Đông Trạch,✅ Toàn bộ
quang-tri-2025,thị trấn Hoàn Lão và,xã Hoàn Lão,✅ Toàn bộ
quang-tri-2025,xã Trung Trạch,xã Hoàn Lão,✅ Toàn bộ
quang-tri-2025,Đại Trạch,xã Hoàn Lão,✅ Toàn bộ
quang-tri-2025,Tây Trạch,xã Hoàn Lão,✅ Toàn bộ
quang-tri-2025,Hòa Trạch,xã Hoàn Lão,✅ Toàn bộ
quang-tri-2025,xã Hưng Trạch,xã Bố Trạch,✅ Toàn bộ
quang-tri-2025,Cự Nẫm,xã Bố Trạch,✅ Toàn bộ
quang-tri-2025,Vạn Trạch,xã Bố Trạch,✅ Toàn bộ
quang-tri-2025,Phú Định,xã Bố Trạch,✅ Toàn bộ
quang-tri-2025,thị trấn Nông trường Việt Trung,xã Nam Trạch,✅ Toàn bộ
quang-tri-2025,xã Nhân Trạch,xã Nam Trạch,✅ Toàn bộ
quang-tri-2025,xã Lý Nam,xã Nam Trạch,✅ Toàn bộ
quang-tri-2025,thị trấn Quán Hàu,xã Quảng Ninh,✅ Toàn bộ
quang-tri-2025,xã Vĩnh Ninh,xã Quảng Ninh,✅ Toàn bộ
quang-tri-2025,Võ Ninh,xã Quảng Ninh,✅ Toàn bộ
quang-tri-2025,Hàm Ninh,xã Quảng Ninh,✅ Toàn bộ
quang-tri-2025,xã Tân Ninh,xã Ninh Châu,✅ Toàn bộ
quang-tri-2025,Gia Ninh,xã Ninh Châu,✅ Toàn bộ
quang-tri-2025,Duy Ninh,xã Ninh Châu,✅ Toàn bộ
quang-tri-2025,Hải Ninh,xã Ninh Châu,✅ Toàn bộ
quang-tri-2025,xã Vạn Ninh,xã Trường Ninh,✅ Toàn bộ
quang-tri-2025,An Ninh,xã Trường Ninh,✅ Toàn bộ
quang-tri-2025,Xuân Ninh,xã Trường Ninh,✅ Toàn bộ
quang-tri-2025,Hiền Ninh,xã Trường Ninh,✅ Toàn bộ
quang-tri-2025,xã Trường Xuân,xã Trường Sơn,✅ Toàn bộ
quang-tri-2025,xã Trường Sơn,xã Trường Sơn,✅ Toàn bộ
